Import Data,Date,Item,Received,Item Not Received Data,Pass 1,Pass 2,Pass 3,Notes
11/22/2022;[40257];Toada,11.22.2022,40257.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Defender's Code
11/22/2022;[40062];Toada,11.22.2022,40062.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Digested Silken Robes
11/22/2022;[39764];Toada,11.22.2022,39764.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Bindings of the Hapless Prey
11/22/2022;[40306];Duckiie,11.22.2022,40306.0,Duckiie,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Bracers of the Unholy Knight
11/22/2022;[40320];Toada,11.22.2022,40320.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Faithful Steel Sabatons
11/22/2022;[40324];Toada,11.22.2022,40324.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Bands of Mutual Respect
11/22/2022;[40064];Toada,11.22.2022,40064.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Thunderstorm Amulet
11/22/2022;[40256];Duckiie,11.22.2022,40256.0,Duckiie,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Grim Toll
11/22/2022;[40330];Rumpdk,11.22.2022,40330.0,Rumpdk,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Bracers of Unrelenting Attack
11/22/2022;[40336];Toada,11.22.2022,40336.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Life and Death
11/22/2022;[40340];Toada,11.22.2022,40340.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Helm of Unleashed Energy
11/22/2022;[40347];Wyrmus,11.22.2022,40347.0,Wyrmus,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Zeliek's Gauntlets
11/22/2022;[40348];Toada,11.22.2022,40348.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Damnation
11/22/2022;[40626];Wyrmus,11.22.2022,40626.0,Wyrmus,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Breastplate of the Lost Protector
11/22/2022;[40626];Budulu,11.22.2022,40626.0,Budulu,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Breastplate of the Lost Protector
11/22/2022;[40409];Toada,11.22.2022,40409.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Boots of the Escaped Captive
11/22/2022;[40108];Bubblt,11.22.2022,40108.0,Bubblt,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Seized Beauty
11/22/2022;[40264];Toada,11.22.2022,40264.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Split Greathammer
11/22/2022;[40262];Puppylion,11.22.2022,40262.0,Puppylion,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Gloves of Calculated Risk
11/22/2022;[40269];Toada,11.22.2022,40269.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Boots of Persuasion
11/22/2022;[40275];Budulu,11.22.2022,40275.0,Budulu,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Depraved Linked Belt
11/22/2022;[40282];Terrez,11.22.2022,40282.0,Terrez,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Slime Stream Bands
11/22/2022;[40287];Lumchi,11.22.2022,40287.0,Lumchi,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Cowl of Vanity
11/22/2022;[40254];Toada,11.22.2022,40254.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Cloak of Averted Crisis
11/22/2022;[39722];Toada,11.22.2022,39722.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Swarm Bindings
11/22/2022;[40637];Elemenace,11.22.2022,40637.0,Elemenace,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Mantle of the Lost Conqueror
11/22/2022;[40249];Toada,11.22.2022,40249.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Vest of Vitality
11/22/2022;[40634];Elemenace,11.22.2022,40634.0,Elemenace,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Legplates of the Lost Conqueror
11/22/2022;[40294];Lilyna,11.22.2022,40294.0,Lilyna,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Riveted Abomination Leggings
11/22/2022;[40304];Toada,11.22.2022,40304.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Headpiece of Fungal Bloom
11/22/2022;[40634];Elemenace,11.22.2022,40634.0,Elemenace,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Legplates of the Lost Conqueror
11/22/2022;[40635];Elemenace,11.22.2022,40635.0,Elemenace,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Legplates of the Lost Protector
11/22/2022;[40074];Rumpdk,11.22.2022,40074.0,Rumpdk,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Strong-Handed Ring
11/22/2022;[40192];Luckylira,11.22.2022,40192.0,Luckylira,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Accursed Spine
11/22/2022;[40198];Gagethemage,11.22.2022,40198.0,Gagethemage,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Bands of Impurity
11/22/2022;[40188];Toada,11.22.2022,40188.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Gauntlets of the Disobedient
11/22/2022;[40414];Toada,11.22.2022,40414.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Shoulderguards of the Undaunted
11/22/2022;[40203];Toada,11.22.2022,40203.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Breastplate of Tormented Rage
11/22/2022;[40238];Toada,11.22.2022,40238.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Gloves of the Dancing Bear
11/22/2022;[40252];Toada,11.22.2022,40252.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Cloak of the Shadowed Sun
11/22/2022;[40209];Toada,11.22.2022,40209.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Bindings of the Decrepit
11/22/2022;[40243];Manasponge,11.22.2022,40243.0,Manasponge,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Footwraps of Vile Deceit
11/22/2022;[40637];Elemenace,11.22.2022,40637.0,Elemenace,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Mantle of the Lost Conqueror
11/22/2022;[40637];Elemenace,11.22.2022,40637.0,Elemenace,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Mantle of the Lost Conqueror
11/22/2022;[40244];Neverdruid,11.22.2022,40244.0,Neverdruid,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,The Impossible Dream
11/22/2022;[40362];Elemenace,11.22.2022,40362.0,Elemenace,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Gloves of Fast Reactions
11/22/2022;[40371];Lilyna,11.22.2022,40371.0,Lilyna,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Bandit's Insignia
11/22/2022;[40376];Toada,11.22.2022,40376.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Legwraps of the Defeated Dragon
11/22/2022;[40380];Toada,11.22.2022,40380.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Gloves of Grandeur
11/22/2022;[40395];Neverdruid,11.22.2022,40395.0,Neverdruid,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Torch of Holy Fire
11/22/2022;[40385];Flencie,11.22.2022,40385.0,Flencie,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Envoy of Mortality
11/22/2022;[40405];Luckylira,11.22.2022,40405.0,Luckylira,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Cape of the Unworthy Wizard
11/22/2022;[40631];Reae,11.22.2022,40631.0,Reae,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Crown of the Lost Conqueror
11/22/2022;[40633];Manasponge,11.22.2022,40633.0,Manasponge,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Crown of the Lost Vanquisher
11/22/2022;[40631];Hammerzz,11.22.2022,40631.0,Hammerzz,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Crown of the Lost Conqueror
11/22/2022;[40405];Luckylira,11.22.2022,40405.0,Luckylira,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Cape of the Unworthy Wizard
11/22/2022;[40631];Hammerzz,11.22.2022,40631.0,Hammerzz,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Crown of the Lost Conqueror
11/22/2022;[40633];Manasponge,11.22.2022,40633.0,Manasponge,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Crown of the Lost Vanquisher
11/22/2022;[40531];Hammerzz,11.22.2022,40531.0,Hammerzz,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Mark of Norgannon
11/22/2022;[40560];Zeralock,11.22.2022,40560.0,Zeralock,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Leggings of the Wanton Spellcaster
11/22/2022;[40590];Toada,11.22.2022,40590.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Elevated Lair Pauldrons
11/22/2022;[40532];Toada,11.22.2022,40532.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Living Ice Crystals
11/22/2022;[44006];Duckiie,11.22.2022,44006.0,Duckiie,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Obsidian Greathelm
11/22/2022;[44002];Luckylira,11.22.2022,44002.0,Luckylira,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,The Sanctum's Flowing Vestments
11/22/2022;[40437];Toada,11.22.2022,40437.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Concealment Shoulderpads
11/22/2022;[40439];Toada,11.22.2022,40439.0,Toada,Bubblt;Budulu;Duckiie;Elemenace;Flencie;Gagethemage;Hammerzz;Lilyna;Luckylira;Lumchi;Manasponge;Mochtitan;Neverdruid;Puppylion;Reae;Relsie;Rumpdk;Shamabah;Sinc;Sneakybeak;Spuki;Terrez;Toada;Wyrmus;Zeralock;Rattenfänger;khandricl;,,,,Mantle of the Eternal Sentinel
